x,y,Sortida
45.820931345633,-21.4303542392082,0
31.764607651304,23.3369892736557,0
-7.61045293135092,17.1572985161437,0
31.7976533449552,17.0698176329654,0
-5.55041133448987,-16.3840376510603,0
-11.9739652583009,-27.0607171903031,0
20.7235169146731,-31.5713501036336,0
-26.1083880804853,-15.6716295367369,0
-32.4234887361512,11.0151763119279,0
-26.185323248263,8.8690690584729,1
-21.6408381280972,5.18756123313185,1
-45.9351286265993,-20.9749159640287,0
5.14166839511554,-6.3438169467826,1
44.2498982581975,-15.0980395770544,0
28.7836608192952,23.3857893573978,0
-25.8567777671727,18.0146176775226,0
19.5975547553569,25.6135521212106,0
-48.4742490747308,-5.81457310641091,0
26.8547506744655,16.9759462489163,0
-16.8107309126588,-30.1045158881183,0
-17.7669906001666,32.0917759431124,0
26.5437295434549,13.1033522888275,0
-11.5835028725004,-16.7978675057097,0
-28.1373279009959,16.4938043569483,0
6.33220822646629,-1.49671234402248,1
-27.9366674748057,25.9962449846731,0
-33.7362945527807,-12.4213135201384,0
-10.0359949906963,4.27162998697909,1
-47.960505893699,-17.7904974156831,0
-7.67298697154506,-25.5858113903828,0
-49.6726700088416,-18.3671941195188,0
-45.5139971305841,-9.54289477799967,0
-31.0875884853879,13.1661958408948,0
-29.866366800308,-32.2686341427761,0
10.0349620129511,13.2113788998126,0
-26.8277542074031,-16.7427622590231,0
6.65478797880751,24.9612529783654,0
5.07496714272418,3.22799870359985,1
-16.1993706156283,-2.76509027145728,1
48.9923506936783,-24.3133842017715,0
-35.1640749638593,-17.0948015905326,0
35.1287667320353,-7.58479360866998,0
28.7180010527188,32.5224558113685,0
2.4300977638559,1.35967182781881,1
-48.1161037756785,-26.5381301443117,0
-23.6548284805422,29.0426280837315,0
49.8589723414933,-3.0374874800845,0
21.0540617746818,28.327793528573,0
-28.1909665210508,-14.5669819671305,0
14.1612687350768,19.7532182985094,0
-37.893175161328,-31.0865152123935,0
5.6681340271155,-20.0869341853937,0
28.7968206543568,19.3580831111158,0
-8.54980745822685,13.7767106114025,0
-41.6335593938898,28.5517901344009,0
8.71067206461756,7.62179121174459,1
13.9266464024492,3.1189751037386,1
-37.4845268652182,17.7182420427612,0
36.5261678105272,26.4081375005235,0
-1.22157143473498,27.5641527838856,0
-22.3982181321771,24.9082015267016,0
-18.8528364049131,12.8270995130186,1
16.6566706759921,-6.46698810956554,0
0.00980787912961745,-31.6501296144486,0
-5.58614785213337,-18.3100583102084,0
-17.4417490528667,-34.0228570323438,0
6.59236896439748,-8.2810046459421,1
-48.477728491269,28.4986076867287,0
5.28335474768907,-13.7483058116436,1
43.5824215383956,25.7130932888952,0
-1.82276984031727,-24.6979123764667,0
-17.1524348473403,-13.3061179686789,0
30.3081686629851,-5.7229181199639,0
-35.6534434798748,-20.287700868516,0
-42.137724839069,18.7218407416267,0
-5.45920741867442,-18.0217992923503,0
-3.44896638236164,27.0298881656127,0
23.6678637754769,-14.1719800281046,0
19.9037204178715,-21.6525432530534,0
3.30903269614673,15.6883641146085,0
-29.3676819650044,31.9767257855099,0
